,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '10000', '10', 'Balanced')",45.292277812957764,45.08731150627136,45.875457525253296,46.375943660736084,46.397225856781006,0.8865880572415543,0.6511549380210672,0.6544440690568454,0.4795463598913232,0.7129925942136744,0.0020629190304280553,0.0,0.0005190760446405398,0.003143006809848088,0.0010416666666666664,0.226,0.2322,0.2298,0.2388,0.2328
"('RBF', '10000', '10', 'None')",29.821753978729248,29.093469858169556,27.030523777008057,28.314258575439453,28.461928844451904,0.8822015587631341,0.3711715677464994,0.37503742569134635,0.4083394720199547,0.46885423776547414,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '10000', 'auto', 'Balanced')",16.78937578201294,16.21025276184082,16.90425944328308,17.9087975025177,17.48920178413391,0.9604118884613084,0.9515276709252855,0.9433433828664054,0.956717842998011,0.9568785825951016,0.9407531165659941,0.923970290344362,0.9191905473312508,0.930330015715034,0.936153125418284,0.9078,0.8874,0.881,0.8936,0.9046
"('RBF', '10000', 'auto', 'None')",17.176098823547363,17.174168825149536,16.333176136016846,17.9299054145813,16.18763518333435,0.9650564701683051,0.9581113549928103,0.9506001226567673,0.9609288053674203,0.9613079729025535,0.9352625670450293,0.9362924281984334,0.9277346320916151,0.926379593383003,0.9389927310488059,0.8962,0.9024,0.8902,0.8834,0.906
"('RBF', '10000', 'scale', 'Balanced')",50.62119936943054,51.966623306274414,52.5663788318634,54.47639799118042,51.057263135910034,0.5623295625460638,0.49284161218591815,0.5096119577684428,0.5365598535194549,0.5755796953914071,0.720594420300014,0.5614834092387767,0.6489154824233359,0.7843745957832103,0.7865956617742565,0.6014,0.4608,0.5306,0.6666,0.6714
"('RBF', '10000', 'scale', 'None')",37.64958953857422,36.04203796386719,38.1268846988678,37.50987720489502,34.93675899505615,0.5407942182025539,0.4572232172685295,0.473697314576617,0.5074827940121749,0.5447179173030992,0.823443579766537,0.7415282392026578,0.7918336673346693,0.848620608347088,0.8494025789660476,0.7096,0.611,0.6676,0.7432,0.7454
"('RBF', '1000', '0.01', 'Balanced')",21.14448308944702,19.65296769142151,19.06250834465027,20.19172954559326,20.56164288520813,0.9823463282190928,0.9820032357514865,0.9808222164331122,0.9812211393402368,0.9817063982872606,0.962254259501966,0.9480238224147266,0.9431093007467752,0.9601060304837641,0.9556860651361452,0.9424,0.9232,0.9162,0.9398,0.9336
"('RBF', '1000', '0.01', 'None')",20.09390902519226,19.96387553215027,19.725507497787476,19.83491587638855,18.589734315872192,0.9823903157733643,0.9820422747723341,0.9809149326473239,0.9816771245155296,0.9816449599484816,0.9646153846153847,0.9597244303126655,0.9555614688664182,0.9533665516800818,0.9621311047270829,0.9448,0.9392,0.9332,0.927,0.942
"('RBF', '1000', '0.1', 'Balanced')",16.770435333251953,17.63590955734253,19.64318823814392,18.951385974884033,17.040376901626587,0.9618458369101859,0.9531877267600597,0.9448673208360922,0.9578738151009923,0.9582914401595064,0.9417351129363449,0.9280886726142201,0.9202337274086153,0.9319727891156463,0.9383607434148951,0.9092,0.8936,0.8826,0.896,0.9078
"('RBF', '1000', '0.1', 'None')",17.805199146270752,16.719102382659912,16.50035333633423,15.597864389419556,17.159428596496582,0.9661845676538894,0.9602421226996424,0.9524610049171254,0.9619600163933847,0.9626593921281792,0.9340631998009455,0.9396709323583181,0.9299446931788254,0.9265337036101995,0.941908713692946,0.894,0.9076,0.8936,0.8836,0.9104
