,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('0.05', '100000.0', 'None', 'ZandYX', 'Balanced')",9530.943758487701,9368.389162302017,11179.547244787216,10814.106207370758,10997.058359384537,0.9374495560936239,0.9502062111801242,0.9427453869770723,0.9442870090464368,0.9484826657891329,0.9153856436305307,0.937151742905274,0.8807495741056217,0.9330265848670756,0.8926116838487972,0.8734,0.903,0.832,0.8952,0.85
"('0.05', '100000.0', 'None', 'ZandYY', 'Balanced')",9334.062938928604,10181.981455802917,11366.537171840668,9584.471908569336,11542.432752847672,0.9156201732902012,0.9479855448898926,0.9260067479657474,0.9437378053242813,0.9476192810057098,0.9113756613756614,0.937799043062201,0.8774011299435028,0.9358268220827464,0.8922592645585921,0.866,0.9038,0.8264,0.8998,0.8494
"('0.05', '100000.0', 'None', 'ZandYZ', 'Balanced')",9929.930593967438,9576.430896282196,9335.645294427872,9464.638920783997,11165.0800511837,0.9381723725748613,0.9491297571993225,0.9365161078070807,0.9434088235128547,0.9483642949914055,0.9166221272047033,0.9363801609971437,0.8770480125373985,0.9333675038441824,0.8919112383679313,0.8752,0.902,0.8274,0.896,0.849
"('0.05', '100000.0', 'None', 'ZandZX', 'Balanced')",9541.192791938782,9334.352808952332,12148.375609874725,10895.794022798538,10743.619002103806,0.9392471934844817,0.9508718238283455,0.9447266597340449,0.9453660513738537,0.9490791145776809,0.9159978598180845,0.9381496881496881,0.8768880022798518,0.933606767495514,0.8921666905341543,0.8744,0.9048,0.8272,0.8964,0.8494
"('0.05', '100000.0', 'None', 'ZandZY', 'Balanced')",9185.395122051239,10874.27943277359,10045.718536138535,10916.613394498825,10974.71370768547,0.937651563912023,0.9504919254658385,0.9430308478761458,0.9433777492555124,0.9489889689794118,0.9166666666666666,0.9369742461498641,0.879442706852431,0.933128755913566,0.8933734077572634,0.8752,0.9026,0.8304,0.8954,0.851
"('0.05', '100000.0', 'None', 'ZandZZ', 'Balanced')",9391.558843374252,11212.30212187767,9133.804280042648,10936.024021148682,10430.511407852173,0.9393964935157811,0.9500878599661209,0.943519063908189,0.9453068301442813,0.948523800188343,0.9147826086956522,0.9372080954852102,0.8772079772079772,0.9329401205282728,0.8893671975893241,0.8726,0.9032,0.8276,0.8954,0.8458
"('0.1', '1000', 'None', 'ZandXX', 'Balanced')",9290.157032489777,10829.803277492523,10558.509622812271,10932.366609334946,11241.60556602478,0.9379260159135722,0.9479263692828911,0.9417552088022761,0.9449269586070626,0.9482205433941656,0.9119420989143547,0.9330908146030922,0.8576419213973799,0.9300076355306693,0.8864616269042828,0.8686,0.897,0.8044,0.89,0.842
"('0.1', '1000', 'None', 'ZandXY', 'Balanced')",10088.796488523483,12340.69892001152,9738.424445390701,11491.734944343567,9271.994154930115,0.9385429524348212,0.9485296442687747,0.9381493748612502,0.9417371185381587,0.946837289820724,0.9169781099839829,0.9366270046559751,0.8723891273247497,0.9313364640182764,0.8927958833619212,0.8756,0.902,0.8216,0.8918,0.85
"('0.1', '1000', 'None', 'ZandXZ', 'Balanced')",9900.661321640015,10885.919071674347,11063.273947954178,11317.69107413292,9720.576008319855,0.9382290276411709,0.9457969508752118,0.9382762972834707,0.9418873107819792,0.9462568134318692,0.9123324396782841,0.9318801089918256,0.8566851150597145,0.9293134025842412,0.8880928499785069,0.8692,0.895,0.8032,0.8884,0.8438
"('0.1', '1000', 'None', 'ZandYX', 'Balanced')",9579.01647734642,12362.49923992157,9693.157079458237,9871.750968933105,9671.713206768036,0.9394410745515658,0.949830378317335,0.9423609540808882,0.946386097647476,0.9477720034027777,0.9134048257372654,0.9357226334242306,0.873589487216112,0.9315769279959073,0.8875790684301322,0.8708,0.901,0.823,0.893,0.8436
"('0.1', '1000', 'None', 'ZandYY', 'Balanced')",11880.279937505722,10923.309082984924,11022.676611185074,9687.519544124603,9359.46650481224,0.9290715720666374,0.9490746470920384,0.9321281201666669,0.9467445774857999,0.9476037462060081,0.9115374367172928,0.9368856699430936,0.8759931895573211,0.9334183673469388,0.891500644976351,0.8672,0.9024,0.8252,0.8956,0.8486
"('0.1', '1000', 'None', 'ZandZX', 'Balanced')",11662.009493589401,9258.351667642593,9173.955294370651,9796.13820195198,9434.508883953094,0.9398439292238906,0.9501201581027668,0.9435614477495441,0.9459114271077861,0.9487776081834699,0.9138877728672828,0.9363861064134252,0.8728886344116806,0.9322055619633475,0.8878357030015798,0.8714,0.9022,0.8224,0.8942,0.8438
"('0.1', '1000', 'None', 'ZandZY', 'Balanced')",11317.236390590668,9611.870976448059,11347.505691289902,9718.635229825974,9877.63506102562,0.9397303868983766,0.950197628458498,0.9431499808356305,0.9469641238691955,0.9483284117920945,0.9143775961409621,0.9361038961038961,0.8748751605079184,0.9326504481434058,0.8874191229331416,0.8722,0.9016,0.8246,0.8948,0.8434
"('0.1', '1000', 'None', 'ZandZZ', 'Balanced')",11135.024504423141,9172.953368663788,9547.79326915741,9291.566856145859,9588.054260253906,0.9388510724061033,0.9485253529079616,0.941021395592218,0.9452431053991524,0.9480936393966022,0.9124028931154567,0.9336801040312095,0.8635113619916052,0.9310653536257834,0.8867816091954023,0.8692,0.898,0.8114,0.8922,0.8424
"('0.1', '100000.0', 'None', 'ZandXX', 'Balanced')",11324.633048295975,9913.675454616547,10896.508059501648,9423.40493774414,9447.154539108276,0.9062978607604225,0.9469845285149632,0.9134902268589381,0.9437474878827284,0.9476019958060418,0.9084683260898196,0.9373951206918808,0.8760145535964177,0.9362137287485618,0.8900358422939069,0.861,0.903,0.8228,0.9002,0.8466
