,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '10000', '1', 'Balanced')",58.34830379486084,61.24156093597412,61.59252882003784,63.03933882713318,61.87948656082153,0.9271657327868441,0.9227340485601355,0.9335146445335956,0.9118893936579242,0.9436434662820454,0.9207397622192867,0.9300745000653511,0.8897027750387378,0.9311803152633602,0.8985507246376812,0.88,0.893,0.8434,0.8926,0.8572
"('RBF', '10000', '5', 'Balanced')",184.26965761184692,151.55267190933228,169.22740507125854,157.90378880500793,167.78598761558533,0.8953748104145015,0.9289924336533032,0.9117726503257486,0.9000359155365658,0.9318398629086747,0.918720503408495,0.937661665804449,0.8840864440078585,0.9246566551148762,0.902808988764045,0.876,0.9036,0.8348,0.8826,0.8616
"('RBF', '10000', 'auto', 'Balanced')",32.68743848800659,34.335957527160645,35.00158977508545,34.536025047302246,34.49822783470154,0.9010837371167773,0.9391399209486166,0.8994744632773798,0.9213139006637054,0.9466561234242024,0.9039905175819833,0.9362808842652797,0.8670116067682841,0.9247535028541775,0.8928009159868328,0.8542,0.902,0.8098,0.884,0.8502
"('RBF', '10000', 'scale', 'Balanced')",153.16360139846802,123.20915126800537,145.42089295387268,142.82577991485596,135.61545515060425,0.8964159633543887,0.929705477131564,0.9156664652861447,0.902468939816144,0.9369514684105318,0.9179942543745104,0.9370303187354238,0.8829742289818335,0.9219455554122049,0.9026623468094098,0.8744,0.9028,0.8338,0.879,0.8618
"('RBF', '1000', '0.05', 'Balanced')",21.969444036483765,20.189677000045776,19.732428550720215,20.023913145065308,19.837400436401367,0.9383864544237855,0.9466028232636929,0.9430656713566106,0.9440771452214884,0.9470589342164685,0.9114059777509718,0.931948051948052,0.8471731448763251,0.9290076335877862,0.8892073957288233,0.8678,0.8952,0.7924,0.8884,0.8454
"('RBF', '1000', '0.1', 'Balanced')",19.776087999343872,19.424833297729492,19.786592483520508,20.129916191101074,20.306898832321167,0.9396356521973341,0.9491166572557876,0.9432883583501094,0.9456418917017096,0.9486301369863013,0.914484233030465,0.9349772874756652,0.8657621247113164,0.9313562571903362,0.8880597014925373,0.872,0.8998,0.814,0.8926,0.844
"('RBF', '1000', '0.5', 'Balanced')",20.759637355804443,21.05728244781494,20.893239974975586,21.93986201286316,20.8620388507843,0.9167151949816614,0.9322199887069453,0.9095643376402189,0.9163348138640728,0.9449374494572009,0.9089224252051894,0.9295148424218648,0.8763002530222097,0.9204857030943988,0.8947293243822312,0.8624,0.8922,0.824,0.8782,0.8526
"('RBF', '1000', '1', 'Balanced')",23.258057117462158,22.44664978981018,23.618597745895386,23.362054586410522,22.44284224510193,0.9250012306223419,0.9211358554488989,0.9288301991055405,0.9058753989833314,0.9434047554866288,0.9174603174603174,0.922611213477231,0.8886693946662905,0.9190532234863346,0.897278814645961,0.8752,0.8824,0.8422,0.8762,0.8558
"('RBF', '1000', '5', 'Balanced')",33.55393147468567,33.37367653846741,35.20140743255615,33.14481449127197,32.60216546058655,0.9052098048558036,0.9312725014116319,0.9184166038354857,0.9207052505361997,0.9385274847802724,0.9210663878724515,0.938489488710096,0.8845014807502467,0.931917071922191,0.9024045261669024,0.8792,0.9052,0.8362,0.8936,0.862
"('RBF', '1000', 'auto', 'Balanced')",21.770122528076172,19.775362968444824,20.552393436431885,20.67971682548523,19.887635707855225,0.9379387865227814,0.9509770750988142,0.939982189622557,0.9453408316867355,0.9481330233958458,0.9175216522318455,0.9376215795616651,0.875766652403366,0.9332650185730755,0.8930871618720481,0.8762,0.9038,0.8258,0.8958,0.8506
